"Name","State","Notes","User","Tags","Created","Runtime","Sweep","__cached__setup_devices","adam_epsilon","data_dir","dataloader_drop_last","debug","do_eval","do_predict","do_train","eval_steps","evaluate_during_training","finetuning_iters","fp16","fp16_opt_level","gradient_accumulation_steps","learning_rate","local_rank","logging_dir","logging_first_step","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","no_cuda","num_train_epochs","output_dir","overwrite_output_dir","past_index","per_device_eval_batch_size","per_device_train_batch_size","per_gpu_train_batch_size","save_steps","seed","task_name","tpu_metrics_debug","warmup_steps","weight_decay","Training time","epoch","eval_acc","eval_loss","finetuning_time","finetuning_time_list","inference_time","inference_time_list","loss","eval_acc_and_f1","eval_corr","eval_f1","eval_mcc","eval_pearson","eval_spearmanr"
"restful-sweep-16","finished","-","anna_korotkova","","2020-07-30T21:24:27.000Z","3960","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_21-24-28_anna-gpu","false","50","1","256","-1","bert-base-uncased","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.6787003610108303","0.6243820326668875","765.5928523540497","[798.7048346996307,805.5616698265076,765.5928523540497,786.6085929870605,779.2308621406555]","0.22017145156860352","[0.4226555824279785,0.3757174015045166,0.3296396732330322,0.3227510452270508,0.3431265354156494,0.31252264976501465,0.31932687759399414,0.5181090831756592,0.530026912689209,0.32411670684814453,0.3172731399536133,0.3369288444519043,0.32309842109680176,0.3464992046356201,0.3244967460632324,0.3250844478607178,0.3138110637664795,0.32767558097839355,0.32996439933776855,0.3255012035369873,0.3350820541381836,0.3189096450805664,0.31696462631225586,0.31562352180480957,0.3402717113494873,0.3130929470062256,0.34095311164855957,0.3149542808532715,0.31343579292297363,0.3265855312347412,0.3204307556152344,0.31337451934814453,0.32523012161254883,0.4008138179779053,0.2953941822052002,0.4715952873229981,0.3132317066192627,0.31313300132751465,0.31536340713500977,0.3147573471069336,0.40093374252319336,0.3439605236053467,0.310776948928833,0.3162832260131836,0.31502747535705566,0.33996152877807617,0.30878353118896484,0.32944750785827637,0.32456278800964355,0.3316943645477295,0.4820425510406494,0.31532859802246094,0.3173394203186035,0.31503796577453613,0.34086108207702637,0.3504016399383545,0.31824254989624023,0.33886122703552246,0.33285093307495117,0.321582555770874,0.3255600929260254,0.3249664306640625,0.3169715404510498,0.3149447441101074,0.32128357887268066,0.32378435134887695,0.31443047523498535,0.31850600242614746,0.34188079833984375,0.22017145156860352]","0.4813197720050812","","","","","",""
"cool-sweep-15","finished","-","anna_korotkova","","2020-07-30T20:16:52.000Z","4051","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_20-16-54_anna-gpu","false","50","1","128","-1","xlnet-base-cased","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.5379061371841155","0.6814266920089722","780.2403576374054","[846.5742123126984,819.377406835556,786.7818238735199,788.6284885406494,780.2403576374054]","0.335482120513916","[0.6567280292510986,0.5145473480224609,0.4504728317260742,0.403491735458374,0.335482120513916,0.4593970775604248,0.5814187526702881,0.4010543823242187,0.4231374263763428,0.7268683910369873,0.4274284839630127,0.38571667671203613,0.33965015411376953,0.5488626956939697,0.5173981189727783,0.39150238037109375,0.33968448638916016,0.3661215305328369,0.4115512371063232,0.4557514190673828,0.4035828113555908,0.43912220001220703,0.34454917907714844,0.3962533473968506,0.4434313774108886,0.5863068103790283,0.4783248901367187,0.5110065937042236,0.4189269542694092,0.37264347076416016,0.4854717254638672,0.3722198009490967,0.34000515937805176,0.4320478439331054,0.337512731552124]","0.5259240448474884","","","","","",""
"smooth-sweep-14","finished","-","anna_korotkova","","2020-07-30T19:25:15.000Z","3093","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_19-25-17_anna-gpu","false","50","1","128","-1","xlnet-base-cased","false","1","/tmp/RTE/","true","-1","8","16","","500","42","RTE","false","0","0.01","","1","0.6462093862815884","0.6444987228938511","600.4583580493927","[602.336674451828,616.5492515563965,618.9435741901398,626.1628675460815,600.4583580493927]","0.35456395149230957","[0.5615096092224121,0.5448124408721924,0.38884758949279785,0.36301326751708984,0.4354956150054931,0.5107088088989258,0.4310224056243897,0.3805978298187256,0.40468263626098633,0.4129772186279297,0.4184739589691162,0.4511687755584717,0.3983485698699951,0.40223169326782227,0.3957381248474121,0.4068455696105957,0.45485877990722656,0.4380972385406494,0.41444849967956543,0.4075446128845215,0.3645308017730713,0.410351037979126,0.4117162227630615,0.4018888473510742,0.35484862327575684,0.3928649425506592,0.4216759204864502,0.36418867111206055,0.35456395149230957,0.40048789978027344,0.3785521984100342,0.3821749687194824,0.3666059970855713,0.35874295234680176,0.43778467178344727]","0.660519939661026","","","","","",""
"neat-sweep-13","finished","-","anna_korotkova","","2020-07-30T18:14:26.000Z","4248","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_18-14-28_anna-gpu","false","50","1","128","-1","xlnet-base-cased","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.5270758122743683","0.691831568309239","824.491574048996","[824.491574048996,844.6947650909424,842.2830631732941,861.2284910678864,846.0805387496948]","0.33944058418273926","[0.5499961376190186,0.460690975189209,0.35736966133117676,0.4130866527557373,0.5403702259063721,0.5116407871246338,0.3801989555358886,0.4403698444366455,0.4103820323944092,0.39534711837768555,0.46112966537475586,0.3950321674346924,0.3890414237976074,0.3536417484283447,0.3734683990478515,0.3547401428222656,0.35567617416381836,0.4908487796783447,0.4018888473510742,0.35270142555236816,0.4409286975860596,0.33944058418273926,0.35148167610168457,0.42400693893432617,0.4450480937957764,0.3411858081817627,0.4036285877227783,0.36306262016296387,0.3510119915008545,0.3727412223815918,0.5421853065490723,0.39170074462890625,0.4443337917327881,0.36964964866638184,0.4066157341003418,0.4473435878753662,0.4330875873565674,0.6505656242370605,0.34882283210754395,0.40280628204345703,0.5343160629272461,0.381119966506958,0.36760640144348145,0.3985931873321533,0.39731836318969727,0.4145824909210205,0.6102640628814697,0.5290324687957764,0.4001781940460205,0.4096992015838623,0.35153770446777344,0.3402411937713623,0.3686707019805908,0.5716874599456787,0.4223003387451172,0.393174409866333,0.43880248069763184,0.4659521579742432,0.3515033721923828,0.35069751739501953,0.3814098834991455,0.34176063537597656,0.38500165939331055,0.44377970695495605,0.4848446846008301,0.5464239120483398,0.4252939224243164,0.5261478424072266,0.4129493236541748,0.46217989921569824]","0.7001018726825714","","","","","",""
"dashing-sweep-12","finished","-","anna_korotkova","","2020-07-30T17:49:44.000Z","1479","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_17-49-46_anna-gpu","false","50","1","128","-1","albert-base-v1","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.628158844765343","0.6207137312207903","281.5498411655426","[328.7079622745514,283.9950113296509,281.5498411655426,281.7132017612457,285.5098855495453]","0.1767745018005371","[0.382218599319458,0.29914069175720215,0.1944868564605713,0.2032785415649414,0.2628171443939209,0.21271324157714844,0.2102508544921875,0.20914411544799805,0.23386430740356445,0.2915477752685547,0.3002800941467285,0.4460716247558594,0.23871064186096191,0.24952149391174316,0.2446882724761963,0.2830233573913574,0.28652191162109375,0.28359079360961914,0.1874980926513672,0.2447526454925537,0.18584299087524417,0.19493865966796875,0.23686981201171875,0.21236777305603027,0.20659279823303223,0.1987004280090332,0.1871066093444824,0.1847226619720459,0.1891491413116455,0.21669340133666992,0.18673324584960935,0.18523526191711423,0.18502116203308103,0.19417309761047363,0.1767745018005371]","0.44282479882240294","","","","","",""
"gallant-sweep-11","finished","-","anna_korotkova","","2020-07-30T17:22:36.000Z","1623","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_17-22-37_anna-gpu","false","50","1","128","-1","albert-base-v1","false","1","/tmp/RTE/","true","-1","8","16","","500","42","RTE","false","0","0.01","","1","0.6678700361010831","0.6031737838472638","315.04283905029297","[332.5864112377167,318.8459391593933,320.773149728775,319.1163823604584,315.04283905029297]","0.18423676490783691","[0.39778900146484375,0.23249077796936035,0.2060708999633789,0.2573103904724121,0.1891770362854004,0.1864790916442871,0.2024095058441162,0.18640995025634768,0.18624043464660645,0.31070518493652344,0.3664736747741699,0.3305625915527344,0.22947120666503903,0.2667725086212158,0.3730640411376953,0.2873413562774658,0.2866048812866211,0.20084476470947263,0.21440958976745603,0.19397497177124023,0.24566912651062012,0.3137521743774414,0.18828916549682617,0.2144618034362793,0.20470619201660156,0.19232392311096191,0.2264542579650879,0.18672585487365723,0.22507858276367188,0.18816161155700684,0.18423676490783691,0.18456125259399417,0.2848806381225586,0.2661120891571045,0.30235767364501953]","0.5507431769371033","","","","","",""
"golden-sweep-10","finished","-","anna_korotkova","","2020-07-30T16:50:03.000Z","1947","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_16-50-04_anna-gpu","false","50","1","128","-1","albert-base-v1","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.6606498194945848","0.598843343768801","375.61120104789734","[401.95943689346313,381.0079782009125,382.22557401657104,391.6857850551605,375.61120104789734]","0.17133331298828125","[0.3278169631958008,0.19398927688598633,0.2126059532165527,0.19280648231506348,0.21379947662353516,0.19290471076965332,0.1929950714111328,0.19287776947021484,0.1956181526184082,0.19633984565734863,0.1960287094116211,0.1950743198394775,0.19333481788635257,0.1953580379486084,0.21578454971313477,0.2163238525390625,0.21994280815124512,0.1850180625915527,0.3759918212890625,0.22050023078918457,0.1871323585510254,0.18566322326660156,0.18914532661437988,0.21423602104187012,0.4503765106201172,0.4595794677734375,0.2799825668334961,0.3240394592285156,0.24506258964538577,0.4208245277404785,0.2667198181152344,0.2653005123138428,0.2698333263397217,0.5058672428131104,0.26985597610473633,0.3033111095428467,0.19021153450012207,0.1855905055999756,0.20400786399841309,0.21924734115600583,0.1882152557373047,0.19020724296569824,0.18631768226623535,0.18569254875183103,0.18806743621826172,0.19449782371520996,0.2255463600158691,0.18512535095214844,0.1862480640411377,0.18765926361083984,0.25699472427368164,0.1877713203430176,0.18540453910827637,0.1839745044708252,0.2029867172241211,0.20814108848571777,0.21727466583251953,0.1852233409881592,0.19795918464660645,0.1884160041809082,0.1885373592376709,0.186229944229126,0.19182109832763672,0.19722366333007812,0.23493576049804688,0.44968461990356445,0.31629252433776855,0.2735445499420166,0.2579975128173828,0.17133331298828125]","0.5484288948774337","","","","","",""
"firm-sweep-9","finished","-","anna_korotkova","","2020-07-30T16:22:01.000Z","1680","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_16-22-02_anna-gpu","false","50","1","128","-1","roberta-base","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.6859205776173285","0.6242895586150033","324.64978885650635","[343.7625069618225,326.4292540550232,330.39305901527405,329.0420820713043,324.64978885650635]","0.1821300983428955","[0.3753046989440918,0.22585296630859375,0.18733906745910645,0.25994110107421875,0.2438869476318359,0.1868126392364502,0.3255958557128906,0.22016072273254397,0.1821300983428955,0.21091008186340332,0.3456852436065674,0.29254961013793945,0.19940638542175293,0.20231938362121585,0.2909078598022461,0.23787999153137207,0.3347358703613281,0.1967332363128662,0.18850493431091309,0.215925931930542,0.257951021194458,0.2631254196166992,0.20162606239318848,0.19101309776306152,0.24739956855773929,0.217177152633667,0.1856245994567871,0.20154023170471191,0.22556424140930176,0.2876749038696289,0.2337777614593506,0.21309971809387207,0.24773406982421875,0.2007086277008057,0.4626142978668213]","0.4691475284099579","","","","","",""
"lemon-sweep-8","finished","-","anna_korotkova","","2020-07-30T15:48:22.000Z","2017","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_15-48-23_anna-gpu","false","50","1","128","-1","roberta-base","false","1","/tmp/RTE/","true","-1","8","16","","500","42","RTE","false","0","0.01","","1","0.6895306859205776","0.5861740793500628","391.2160296440125","[402.2144446372986,401.36598896980286,393.85055208206177,403.4795868396759,391.2160296440125]","0.18575215339660645","[0.3721654415130615,0.197009801864624,0.1946749687194824,0.26830458641052246,0.3310835361480713,0.27919530868530273,0.20403242111206055,0.18851733207702637,0.18575215339660645,0.19241619110107425,0.2109692096710205,0.1913301944732666,0.1895723342895508,0.2544846534729004,0.3225264549255371,0.4714841842651367,0.29520559310913086,0.31421446800231934,0.2539200782775879,0.2758498191833496,0.27271127700805664,0.5102145671844482,0.30870938301086426,0.3834354877471924,0.2947690486907959,0.24111652374267575,0.3168365955352783,0.34731245040893555,0.19501972198486328,0.26369547843933105,0.23633170127868652,0.2350473403930664,0.2532613277435303,0.31004977226257324,0.2407073974609375]","0.5707195800542831","","","","","",""
"celestial-sweep-7","finished","-","anna_korotkova","","2020-07-30T15:07:01.000Z","2478","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_15-07-02_anna-gpu","false","50","1","128","-1","roberta-base","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.4729241877256318","0.693392276763916","480.8499674797058","[504.4158742427826,488.70841121673584,480.8499674797058,492.5803234577179,488.2445404529571]","0.18523669242858887","[0.3487703800201416,0.24598407745361328,0.2137737274169922,0.211714506149292,0.19207406044006348,0.20617890357971191,0.20214438438415527,0.2942774295806885,0.24444079399108887,0.1877727508544922,0.1868185997009277,0.18745112419128415,0.18751144409179688,0.2606830596923828,0.19393515586853027,0.18706297874450684,0.18523669242858887,0.2349414825439453,0.18658971786499023,0.20073175430297852,0.19234395027160645,0.18633174896240232,0.18896961212158203,0.21378087997436523,0.1965758800506592,0.18728423118591309,0.1874639987945557,0.21980738639831543,0.18913912773132324,0.19960951805114743,0.2097771167755127,0.19110846519470215,0.2027289867401123,0.2098784446716309,0.24744391441345215,0.3627147674560547,0.18760919570922852,0.19473576545715332,0.21863913536071777,0.2182157039642334,0.1947917938232422,0.19637751579284668,0.20464468002319336,0.1868417263031006,0.2812821865081787,0.27103137969970703,0.3119945526123047,0.21329569816589355,0.20312285423278809,0.23081135749816897,0.19130659103393555,0.20344233512878415,0.19384288787841797,0.2749142646789551,0.20406341552734375,0.19763922691345215,0.24010968208312988,0.19988369941711423,0.1987614631652832,0.2143712043762207,0.19135379791259768,0.2018282413482666,0.2000751495361328,0.1966228485107422,0.20406842231750488,0.1892449855804443,0.2133848667144775,0.2031764984130859,0.19166946411132812,0.28459835052490234]","0.693705803155899","","","","","",""
"ethereal-sweep-6","finished","-","anna_korotkova","","2020-07-30T14:52:39.000Z","855","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_14-52-40_anna-gpu","false","50","1","128","-1","distilbert-base-uncased","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.5703971119133574","0.6842304246766227","166.2212963104248","[173.44657588005066,166.74163484573364,166.2212963104248,167.2895545959473,166.41345620155334]","0.09572696685791016","[0.18744778633117676,0.11428618431091309,0.19284796714782715,0.1624581813812256,0.11488604545593262,0.13388562202453613,0.1284348964691162,0.11908340454101562,0.11550068855285645,0.10498046875,0.11337161064147948,0.09842920303344728,0.11943745613098145,0.1229085922241211,0.11228489875793456,0.10774517059326172,0.1186654567718506,0.1287062168121338,0.1146085262298584,0.102095365524292,0.1116492748260498,0.10492849349975586,0.10236287117004396,0.11392879486083984,0.1101698875427246,0.11472392082214355,0.09572696685791016,0.09850597381591795,0.09991955757141112,0.09765934944152832,0.10144805908203124,0.09642457962036131,0.09756207466125488,0.0959174633026123,0.13605666160583496]","0.5179377436637879","","","","","",""
"sunny-sweep-5","finished","-","anna_korotkova","","2020-07-30T14:35:48.000Z","1010","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_14-35-49_anna-gpu","false","50","1","128","-1","distilbert-base-uncased","false","1","/tmp/RTE/","true","-1","8","16","","500","42","RTE","false","0","0.01","","1","0.6137184115523465","0.6805930716650826","194.96947264671329","[201.50358271598816,201.4239902496338,194.96947264671329,198.2624955177307,199.85465240478516]","0.09424400329589844","[0.1996312141418457,0.17057132720947266,0.11659383773803712,0.09905791282653809,0.11066198348999023,0.09528064727783205,0.10367774963378906,0.14256882667541504,0.1033000946044922,0.13239574432373047,0.11117935180664062,0.0960688591003418,0.0982050895690918,0.11805438995361328,0.09424400329589844,0.0962526798248291,0.09662103652954102,0.09629964828491212,0.09908819198608398,0.10301518440246582,0.0948617458343506,0.09462237358093262,0.1307361125946045,0.12750911712646484,0.13384652137756348,0.10898685455322266,0.09915804862976074,0.0995192527770996,0.09921431541442872,0.09893178939819336,0.09930658340454102,0.17187118530273438,0.17246389389038086,0.0984046459197998,0.14012718200683594]","0.6648293018341065","","","","","",""
"generous-sweep-4","finished","-","anna_korotkova","","2020-07-30T14:14:41.000Z","1264","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_14-14-43_anna-gpu","false","50","1","128","-1","distilbert-base-uncased","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.5992779783393501","0.6829275012016296","245.62599205970764","[248.91391944885257,249.06150650978088,250.8071870803833,254.78823947906497,245.62599205970764]","0.09572815895080566","[0.1745436191558838,0.09917426109313963,0.10113906860351562,0.09695696830749512,0.09964561462402344,0.09891033172607422,0.11272430419921876,0.09704899787902832,0.10463547706604004,0.11751532554626463,0.17230868339538574,0.17769956588745117,0.09872817993164062,0.10158467292785645,0.0974736213684082,0.10065150260925292,0.1769559383392334,0.16106724739074707,0.0970916748046875,0.10018110275268556,0.0985257625579834,0.09915900230407716,0.09635543823242188,0.14550995826721191,0.13026928901672363,0.1274721622467041,0.09572815895080566,0.10370326042175292,0.11962437629699708,0.10691547393798828,0.1686413288116455,0.09829473495483398,0.0962684154510498,0.0972602367401123,0.16054534912109375,0.2149531841278076,0.11689162254333496,0.10512304306030272,0.10206317901611328,0.16066813468933103,0.10730695724487305,0.09785723686218262,0.09892988204956056,0.12997841835021973,0.10968899726867676,0.10165643692016602,0.1104605197906494,0.10020041465759276,0.11475157737731934,0.09826278686523438,0.11199736595153809,0.12003135681152344,0.12230682373046876,0.1046907901763916,0.09786820411682128,0.09735321998596191,0.09929609298706056,0.09587764739990234,0.09648847579956056,0.09726333618164062,0.09745979309082033,0.0975778102874756,0.21703696250915527,0.10357093811035156,0.10383367538452148,0.10061335563659668,0.09673190116882324,0.12065529823303224,0.1175990104675293,0.12963008880615234]","0.6686752080917359","","","","","",""
"honest-sweep-3","finished","-","anna_korotkova","","2020-07-30T13:47:48.000Z","1608","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_13-47-49_anna-gpu","false","50","1","128","-1","bert-base-uncased","false","1","/tmp/RTE/","true","-1","8","32","","500","42","RTE","false","0","0.01","","1","0.6137184115523465","0.6398588461535317","311.81016302108765","[328.02363872528076,315.8574597835541,316.8361210823059,314.67042231559753,311.81016302108765]","0.18349170684814453","[0.31237030029296875,0.20496702194213867,0.18594074249267575,0.1842789649963379,0.18917274475097656,0.18434691429138184,0.27548718452453613,0.19811248779296875,0.22312116622924805,0.23412442207336423,0.1857616901397705,0.24879908561706543,0.1919238567352295,0.2037355899810791,0.18369388580322263,0.19264483451843264,0.1934816837310791,0.23366332054138184,0.18349170684814453,0.23413729667663577,0.21309375762939453,0.19414424896240232,0.18661141395568848,0.22411179542541504,0.25913476943969727,0.5072383880615234,0.3128683567047119,0.22067713737487793,0.35563182830810547,0.1848139762878418,0.32135581970214844,0.3265647888183594,0.2275228500366211,0.24674320220947263,0.2481369972229004]","0.4506327158212662","","","","","",""
"royal-sweep-2","finished","-","anna_korotkova","","2020-07-30T13:16:29.000Z","1874","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_13-16-30_anna-gpu","false","50","1","128","-1","bert-base-uncased","false","1","/tmp/RTE/","true","-1","8","16","","500","42","RTE","false","0","0.01","","1","0.6678700361010831","0.6210154022489275","365.3998031616211","[379.9071242809296,370.79578495025635,365.3998031616211,370.9166972637177,366.3446900844574]","0.18421339988708496","[0.31821703910827637,0.2744104862213135,0.19948863983154297,0.184859037399292,0.1858658790588379,0.18421339988708496,0.20676445960998535,0.1973099708557129,0.222764253616333,0.1952910423278809,0.1982271671295166,0.25792717933654785,0.21964597702026367,0.2368321418762207,0.1938183307647705,0.19309163093566897,0.2431480884552002,0.1857814788818359,0.19991636276245117,0.24623966217041016,0.2548367977142334,0.4848523139953614,0.4016268253326416,0.3966410160064697,0.471907377243042,0.3582890033721924,0.23421430587768555,0.2669196128845215,0.338850736618042,0.22487735748291016,0.2640070915222168,0.4791336059570313,0.5164124965667725,0.22975754737854004,0.2855367660522461]","0.5123811894655228","","","","","",""
"honest-sweep-1","finished","-","anna_korotkova","","2020-07-30T12:35:57.000Z","2427","b01o28w9","[""cpu"",0]","0.000001","/home/ubuntu/RTE","false","false","true","false","true","1000","true","5","false","O1","1","0.00005","-1","runs/Jul30_12-35-59_anna-gpu","false","50","1","128","-1","bert-base-uncased","false","1","/tmp/RTE/","true","-1","8","8","","500","42","RTE","false","0","0.01","","1","0.6353790613718412","0.637827033655984","478.4390425682068","[489.4455766677856,478.514963388443,478.7840657234192,480.49122619628906,478.4390425682068]","0.1861093044281006","[0.4399762153625488,0.2121412754058838,0.19224095344543457,0.25016236305236816,0.19658136367797852,0.1922035217285156,0.1916360855102539,0.22183871269226071,0.20124411582946777,0.203200101852417,0.2210521697998047,0.2164769172668457,0.19189238548278809,0.22110247611999512,0.2367537021636963,0.2314624786376953,0.1876280307769775,0.20054244995117188,0.22853517532348633,0.201427698135376,0.19185471534729004,0.19071006774902344,0.19612383842468264,0.19051742553710935,0.1925179958343506,0.23602843284606936,0.2515859603881836,0.2141885757446289,0.2255692481994629,0.2210695743560791,0.1863422393798828,0.1861977577209473,0.1879572868347168,0.29256629943847656,0.25342488288879395,0.4486663341522217,0.23157310485839844,0.22388625144958496,0.25341033935546875,0.2515721321105957,0.22741055488586423,0.1882495880126953,0.25480055809020996,0.2588045597076416,0.2601900100708008,0.19811606407165527,0.1861093044281006,0.3366367816925049,0.19541072845458984,0.31135129928588867,0.4296717643737793,0.4068572521209717,0.28752970695495605,0.19678425788879397,0.24402928352355957,0.18770885467529297,0.2723960876464844,0.25202441215515137,0.21297025680541992,0.2264254093170166,0.4158327579498291,0.22608518600463867,0.22618579864501953,0.3158540725708008,0.21832799911499023,0.2488250732421875,0.3087482452392578,0.2789180278778076,0.2861440181732178,0.28818607330322266]","0.5294479525089264","","","","","",""
